,Ductal/Acinar_pancreatic,Acinar/Ductal_pancreatic,Ductal_pancreatic,Endocrine-Ngn3_pancreatic,Endocrine_pancreatic,Podocyte-like_pancreatic,Mesenchymal_pancreatic,Acinar_pancreatic,Proliferating_pancreatic
1700027A07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lgals1,0.46352991461753845,0.48026731610298157,0.46650227904319763,0.1621236652135849,0.19490574300289154,2.506288528442383,1.0370312929153442,0.7289435267448425,2.173156261444092
Nol12,0.39061444997787476,0.27016445994377136,0.2285872995853424,0.10513833165168762,0.27801385521888733,0.0,0.0,0.4036373198032379,0.24148458242416382
Triobp,0.17746172845363617,0.13612961769104004,0.1933145672082901,0.2113005816936493,0.3049994707107544,0.2559472918510437,1.0370312929153442,0.18512636423110962,0.6587225794792175
H1f0,1.158286452293396,1.0908379554748535,1.7583949565887451,1.7532975673675537,1.5502065420150757,0.8952376842498779,2.312946319580078,1.6465492248535156,0.5530228018760681
Gcat,0.7923792004585266,0.7370918989181519,0.25446662306785583,0.1785220503807068,0.29148587584495544,0.4244122803211212,0.0,1.8279865980148315,0.0
Ankrd54,0.20595698058605194,0.18187394738197327,0.19496017694473267,0.5065786838531494,0.6242053508758545,0.0,1.0370312929153442,0.22273653745651245,0.24148458242416382
Eif3l,1.227787733078003,1.2444186210632324,1.0212786197662354,0.8563697338104248,0.9171609878540039,1.577347755432129,0.0,1.1877357959747314,1.712157130241394
Micall1,0.012090509757399559,0.0231443103402853,0.017270658165216446,0.029461171478033066,0.03372902795672417,0.0,0.0,0.014460842125117779,0.0
1700088E04Rik,0.08029146492481232,0.10264086723327637,0.09488383680582047,0.07276313006877899,0.2133825272321701,0.0,0.0,0.016117891296744347,0.0
Polr2f,1.22335946559906,1.0791386365890503,1.1135914325714111,0.6179953813552856,0.7405660152435303,1.2766127586364746,1.5350722074508667,1.0757412910461426,1.3497557640075684
Sox10,0.007544392719864845,0.010895238257944584,0.038072582334280014,0.007884632796049118,0.0,0.2559472918510437,0.0,0.0011511965421959758,0.0
Gm10863,0.011001534759998322,0.0,0.012037844397127628,0.0,0.0,0.0,0.0,0.0,0.0
Pick1,0.2768171727657318,0.26831912994384766,0.23735420405864716,0.41611161828041077,0.35477402806282043,0.0,1.0370312929153442,0.2268960326910019,0.0
Slc16a8,0.0,0.0,0.0025958179030567408,0.0,0.0009554702555760741,0.0,0.0,0.0009033633396029472,0.0
Baiap2l2,0.01282896101474762,0.011683179996907711,0.011861964128911495,0.03335995972156525,0.025775959715247154,0.0,0.0,0.010709807276725769,0.0
Pla2g6,0.1024806872010231,0.14923785626888275,0.08251524716615677,0.19084353744983673,0.25441861152648926,0.0,0.0,0.12140429764986038,0.0
Maff,0.02778439410030842,0.09261845052242279,0.18926388025283813,0.1548772156238556,0.29495981335639954,0.0,0.0,0.0413815900683403,0.0
Tmem184b,0.08031965792179108,0.08710342645645142,0.06984691321849823,0.15811601281166077,0.22220681607723236,0.2559472918510437,0.0,0.0425017811357975,0.0
Csnk1e,0.363584965467453,0.2271052449941635,0.2637467086315155,0.5030609965324402,0.3292417824268341,0.0,0.0,0.10718661546707153,0.0
Gm16059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnj4,0.007225958630442619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kdelr3,0.03689219430088997,0.08538305014371872,0.12453068792819977,0.04355102777481079,0.025444170460104942,0.0,0.0,0.0780019611120224,0.0
Ddx17,0.3618449568748474,0.35001400113105774,0.4780066907405853,0.5064703822135925,0.3922383189201355,0.4244122803211212,1.0370312929153442,0.40707626938819885,0.0
Dmc1,0.0,0.0,0.0044549922458827496,0.017160389572381973,0.0,0.0,0.0,0.001452505006454885,0.0
Fam227a,0.0,0.0,0.009535184130072594,0.010018676519393921,0.012656494975090027,0.0,0.0,0.0023810602724552155,0.0
Cby1,0.3469056785106659,0.28604409098625183,0.29028913378715515,0.23880624771118164,0.3917834162712097,0.9648948907852173,0.0,0.22762680053710938,0.0
Tomm22,1.1307599544525146,1.079400658607483,0.9511370658874512,0.8736513257026672,0.8387401103973389,1.4197829961776733,1.866014838218689,1.1642752885818481,0.7886177897453308
Josd1,0.11260112375020981,0.08189096301794052,0.06604352593421936,0.10239388793706894,0.11371689289808273,0.2559472918510437,0.0,0.10219523310661316,0.31098634004592896
Gm26884,0.0,0.0,0.0014996434329077601,0.0,0.0014395436737686396,0.0,0.0,0.0,0.0
Gtpbp1,0.03043001890182495,0.02390144392848015,0.03369172662496567,0.034782130271196365,0.030205219984054565,0.0,0.0,0.04165653511881828,0.31098634004592896
Sun2,0.01844366081058979,0.02550586685538292,0.022127294912934303,0.09357054531574249,0.03469303250312805,0.0,0.0,0.01641995459794998,0.0
Gm16576,0.004262810107320547,0.0,0.003407843178138137,0.011420722119510174,0.007109598722308874,0.0,0.0,0.0034106052480638027,0.0
Dnal4,0.34783846139907837,0.32368233799934387,0.36155346035957336,0.2430156022310257,0.2929144501686096,0.8952376842498779,1.0370312929153442,0.19439531862735748,0.24148458242416382
Nptxr,0.0031939384061843157,0.0,0.003416437655687332,0.017569296061992645,0.04447619989514351,0.0,0.0,0.0027642797213047743,0.0
Npcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cbx6,0.13620977103710175,0.31519997119903564,0.3985236585140228,0.45442888140678406,0.4239262342453003,0.2559472918510437,0.0,0.273998498916626,0.31098634004592896
Apobec3,0.1908235251903534,0.15292900800704956,0.1904395967721939,0.14713899791240692,0.12402746081352234,0.0,0.0,0.11953887343406677,0.24148458242416382
Cbx7,0.024883219972252846,0.024715479463338852,0.02515399269759655,0.04117157682776451,0.026984047144651413,0.0,0.0,0.02312912791967392,0.0
Pdgfb,0.003572250483557582,0.01811882108449936,0.014542859047651291,0.0,0.0,0.0,0.0,0.009696031920611858,0.0
Rpl3,4.1842122077941895,4.034228801727295,3.944789171218872,3.3177034854888916,3.229616641998291,4.085224628448486,4.439802646636963,4.096685886383057,4.018082141876221
Syngr1,0.23904602229595184,0.24142050743103027,0.24633394181728363,0.17971861362457275,0.20662513375282288,0.2559472918510437,0.0,0.2383711189031601,0.6587225794792175
Tab1,0.07242561131715775,0.1405387818813324,0.12371695786714554,0.14669492840766907,0.08699686080217361,0.4708254039287567,0.0,0.11131982505321503,0.0
Mgat3,0.02688012830913067,0.010866299271583557,0.017944971099495888,0.044240087270736694,0.053496815264225006,0.0,0.0,0.009095301851630211,0.0
Mief1,0.04013938456773758,0.05407135933637619,0.04194190353155136,0.007884632796049118,0.03823040798306465,0.0,0.0,0.06391478329896927,0.0
Atf4,0.5238862037658691,0.5685564875602722,0.5949991345405579,0.4722951352596283,0.6874706745147705,0.726772665977478,1.0370312929153442,0.5634692311286926,0.691033124923706
Rps19bp1,0.5766577124595642,0.5106341242790222,0.4926011860370636,0.39945149421691895,0.4958805441856384,0.6506128311157227,1.0370312929153442,0.6767924427986145,0.8640091419219971
Cacna1i,0.00414992542937398,0.005271492525935173,0.0,0.021148907020688057,0.0036652737762778997,0.0,0.0,0.0019396076677367091,0.0
Enthd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grap2,0.0,0.0,0.0,0.0,0.0036929333582520485,0.0,0.0,0.000831100856885314,0.0
Fam83f,0.016277967020869255,0.02978838048875332,0.01924212835729122,0.10062113404273987,0.027973443269729614,0.0,0.0,0.07729624956846237,0.0
Tnrc6b,0.203542098402977,0.22942645847797394,0.23936867713928223,0.29016783833503723,0.26465338468551636,0.5501965880393982,1.0370312929153442,0.13258321583271027,0.24148458242416382
Adsl,0.38334977626800537,0.528825581073761,0.3135177791118622,0.19511620700359344,0.2369651198387146,0.2559472918510437,0.0,0.42617595195770264,0.5524709224700928
Sgsm3,0.0555046945810318,0.07975273579359055,0.03952459245920181,0.1608104556798935,0.10155408084392548,0.2559472918510437,0.0,0.11040499806404114,0.0
Sgsm3-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mkl1,0.047948550432920456,0.05243973806500435,0.04544302076101303,0.011762989684939384,0.038762424141168594,0.0,0.0,0.03342575207352638,0.0
Mchr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31098634004592896
Slc25a17,0.6622880101203918,0.7305796146392822,0.5545658469200134,0.3863021433353424,0.5999468564987183,1.2591441869735718,0.0,0.5106880068778992,0.24148458242416382
St13,0.993188738822937,0.9553173184394836,0.8048502802848816,0.6079927682876587,0.7788628339767456,0.6506128311157227,1.0370312929153442,1.0283386707305908,0.7105135321617126
Xpnpep3,0.012552807107567787,0.04279094561934471,0.04619445279240608,0.011987101286649704,0.026012299582362175,0.9648948907852173,0.0,0.04435954615473747,0.0
Dnajb7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbx1,1.711014986038208,1.5678383111953735,1.6225506067276,1.8084158897399902,1.707313895225525,1.7203905582427979,1.866014838218689,1.5611552000045776,1.287003517150879
Gm5218,0.0,0.0,0.0021505672484636307,0.0,0.0,0.0,0.0,0.0009711005259305239,0.0
Ep300,0.04166851565241814,0.05081785470247269,0.07059599459171295,0.12392130494117737,0.09699995070695877,0.0,0.0,0.0573563352227211,0.0
L3mbtl2,0.09258177876472473,0.06866195797920227,0.05830692872405052,0.1213391125202179,0.06588761508464813,0.0,0.0,0.09100310504436493,0.0
Chadl,0.09979571402072906,0.24364294111728668,0.3245886564254761,0.07392231374979019,0.06305676698684692,0.2559472918510437,0.0,0.03393951430916786,0.24148458242416382
Rangap1,0.4423034191131592,0.5161420106887817,0.5737218856811523,0.32879438996315,0.464765727519989,0.4244122803211212,0.0,0.6753712296485901,0.5524709224700928
Zc3h7b,0.09539078176021576,0.07136175036430359,0.10993722826242447,0.04239799827337265,0.09528011083602905,0.0,0.0,0.11062312126159668,0.0
Gm17597,0.0,0.0032855456229299307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tef,0.06484297662973404,0.06446943432092667,0.0810856744647026,0.04019886255264282,0.08598599582910538,0.0,0.0,0.049604907631874084,0.0
Gm8444,0.0,0.0,0.0017512660706415772,0.0,0.0007864614017307758,0.0,0.0,0.0014473384944722056,0.0
Tob2,0.10386597365140915,0.14114490151405334,0.09946902096271515,0.0631139725446701,0.11708418279886246,0.0,0.0,0.05134882777929306,0.0
Phf5a,0.8496896624565125,0.8495276570320129,0.6349290013313293,0.6047505736351013,0.5332913994789124,1.1255336999893188,1.0370312929153442,0.9328717589378357,0.8490756154060364
Aco2,0.7191184759140015,0.7589244246482849,0.5683068633079529,0.7076071500778198,0.9349403977394104,0.726772665977478,0.0,0.7665053606033325,0.7105135321617126
Polr3h,0.21000152826309204,0.236615389585495,0.22456495463848114,0.2738569676876068,0.24216069281101227,0.2559472918510437,0.0,0.2897857427597046,0.24148458242416382
Csdc2,0.006938410457223654,0.0,0.00177556904964149,0.010786992497742176,0.018225299194455147,0.2559472918510437,0.0,0.002889743773266673,0.0
Pmm1,0.0987967997789383,0.06698060780763626,0.05227842181921005,0.017962684854865074,0.10177833586931229,0.0,0.0,0.06441520154476166,0.31098634004592896
1700029P11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xrcc6,0.1677432805299759,0.22161082923412323,0.20391954481601715,0.08151575177907944,0.1134992316365242,0.0,0.0,0.357606440782547,1.1073168516159058
Desi1,0.14902743697166443,0.1272815316915512,0.11221805214881897,0.21153846383094788,0.3612983524799347,0.0,0.0,0.22560885548591614,0.0
Nhp2l1,0.3060259222984314,0.27980226278305054,1.0263410806655884,0.9690516591072083,0.436991810798645,0.2559472918510437,0.0,1.504726529121399,0.31098634004592896
4930407I10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mei1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc134,0.043139949440956116,0.06158478185534477,0.06134520471096039,0.06155542656779289,0.06489227712154388,0.0,0.0,0.08836544305086136,0.0
Srebf2,0.07851238548755646,0.08122091740369797,0.08766576647758484,0.08708897978067398,0.10104786604642868,0.2559472918510437,0.0,0.11549238115549088,0.46902891993522644
Shisa8,0.02545236051082611,0.005387050099670887,0.003346491139382124,0.0,0.0022991562727838755,0.0,0.0,0.028370603919029236,0.0
Tnfrsf13c,0.0,0.0,0.0019181587267667055,0.01055047195404768,0.0,0.0,0.0,0.0012187684187665582,0.0
Cenpm,0.250959187746048,0.31413185596466064,0.24375183880329132,0.07313933223485947,0.029188212007284164,0.2559472918510437,0.0,0.6281145215034485,0.5524709224700928
1500009C09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sept3,0.018123051151633263,0.0,0.0,0.13322888314723969,0.029652468860149384,0.4708254039287567,0.0,0.001062018796801567,0.0
Wbp2nl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naga,0.15917161107063293,0.16120024025440216,0.13550645112991333,0.02302701212465763,0.3094792068004608,0.0,0.0,0.13555917143821716,0.0
Fam109b,0.0,0.0,0.014275351539254189,0.0,0.005483715794980526,0.2559472918510437,0.0,0.004289578180760145,0.0
Smdt1,1.2690485715866089,1.0448501110076904,1.0043039321899414,0.9231588840484619,1.456377387046814,1.6037821769714355,2.114243984222412,0.9928004741668701,0.8640091419219971
Ndufa6,1.4338295459747314,1.523930549621582,1.3579460382461548,1.4237385988235474,1.6086671352386475,1.6753737926483154,1.866014838218689,1.3976722955703735,0.8640091419219971
Cyp2d22,0.006325801834464073,0.03579169511795044,0.014198154211044312,0.0,0.008082840591669083,0.0,0.0,0.018104445189237595,0.24148458242416382
Cyp2d11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d37-ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2d26,0.0,0.0,0.0,0.0,0.003347385209053755,0.0,0.0,0.002268052427098155,0.0
Tcf20,0.05030643194913864,0.05594062805175781,0.04424157738685608,0.262867271900177,0.07214941829442978,0.0,0.0,0.06633578985929489,0.0
Gm20324,0.003735978389158845,0.035231199115514755,0.020329507067799568,0.0,0.011356692761182785,0.0,0.0,0.025487489998340607,0.0
Gm29019,0.0,0.0,0.0,0.0,0.003573399968445301,0.0,0.0,0.0,0.0
AW121686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfam1,0.006936092395335436,0.002773831132799387,0.004301774315536022,0.0,0.0012116908328607678,0.0,0.0,0.0,0.0
Serhl,0.11735796928405762,0.22926270961761475,0.2068168967962265,0.14205791056156158,0.12712952494621277,0.4244122803211212,0.0,0.09893323481082916,0.0
Gm17206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rrp7a,0.3357149064540863,0.37137600779533386,0.3359775245189667,0.23904474079608917,0.34716933965682983,0.726772665977478,0.0,0.41866636276245117,0.5524709224700928
Poldip3,0.0936695858836174,0.03205065056681633,0.0831121951341629,0.08447340130805969,0.10502823442220688,0.0,0.0,0.07695215940475464,0.0
Cyb5r3,1.4159448146820068,1.3927677869796753,1.3124781847000122,2.2532403469085693,1.7347816228866577,1.5411690473556519,2.114243984222412,1.1153852939605713,1.1363539695739746
A4galt,0.004063230939209461,0.002973997499793768,0.002442006953060627,0.010418863967061043,0.009564160369336605,0.0,1.0370312929153442,0.0010569612495601177,0.0
Arfgap3,0.11153359711170197,0.18851734697818756,0.08103790134191513,0.14625169336795807,0.25184959173202515,0.0,0.0,0.19985654950141907,0.5524709224700928
1700001L05Rik,0.0,0.0,0.004212563391774893,0.0,0.013927355408668518,0.0,0.0,0.013871475122869015,0.0
Pacsin2,0.10286016762256622,0.13171954452991486,0.22373686730861664,0.09617279469966888,0.07092613726854324,0.2559472918510437,0.0,0.15733292698860168,0.0
Ttll1,0.11994002759456635,0.042940571904182434,0.07252568006515503,0.08511500805616379,0.14236965775489807,0.0,1.0370312929153442,0.043384142220020294,0.0
Bik,0.007223143242299557,0.007204885128885508,0.010138659738004208,0.04180493578314781,0.04570351541042328,0.0,0.0,0.0031434076372534037,0.0
Mcat,0.27540165185928345,0.15610094368457794,0.2147555947303772,0.07175271958112717,0.17328646779060364,0.0,0.0,0.21067655086517334,0.0
Tspo,0.37013012170791626,0.4977150559425354,0.6955218315124512,0.15859048068523407,0.2418520301580429,0.4244122803211212,0.0,0.33347955346107483,0.24148458242416382
Ttll12,0.13745439052581787,0.15116967260837555,0.10131700336933136,0.11547757685184479,0.07412255555391312,0.0,0.0,0.16654075682163239,0.0
Scube1,0.017176581546664238,0.0,0.0,0.040455203503370285,0.0029536744114011526,0.4708254039287567,0.0,0.0011693629203364253,0.0
Mpped1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efcab6,0.0,0.0,0.0,0.03858797997236252,0.010588271543383598,0.4708254039287567,0.0,0.0,0.0
Sult4a1,0.0069714076817035675,0.0,0.0,0.011097337119281292,0.045509204268455505,0.0,0.0,0.0007675269735045731,0.0
Pnpla5,0.0,0.0,0.0,0.0,0.0018386886222288013,0.0,0.0,0.0,0.0
Pnpla3,0.0,0.0,0.003648087615147233,0.011984465643763542,0.0029906302224844694,0.0,0.0,0.0,0.0
Samm50,0.8347969651222229,0.8106629252433777,0.6990379095077515,0.4730072617530823,0.41263750195503235,0.8952376842498779,0.0,1.0612270832061768,1.3692361116409302
Parvb,0.0,0.018291538581252098,0.0019790588412433863,0.015737755224108696,0.008601014502346516,0.0,0.0,0.012873859144747257,0.0
Parvg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015921657904982567,0.0
1810041L15Rik,0.025382081046700478,0.03402307629585266,0.002148574450984597,0.13807223737239838,0.12043686211109161,0.0,0.0,0.027711115777492523,0.0
Ldoc1l,0.03190876170992851,0.028112728148698807,0.041606396436691284,0.06721358001232147,0.05526382103562355,0.2559472918510437,0.0,0.01845203898847103,0.0
Prr5,0.13468964397907257,0.17640045285224915,0.13012465834617615,0.06523443013429642,0.04392479732632637,0.2559472918510437,1.866014838218689,0.1311171054840088,0.0
Arhgap8,0.09133484214544296,0.0714421421289444,0.09999772161245346,0.04414865002036095,0.015292316675186157,0.0,0.0,0.08949009329080582,0.0
Phf21b,0.0,0.008975240401923656,0.0024203353095799685,0.031987711787223816,0.06570856273174286,0.0,0.0,0.004970408044755459,0.0
Gm29666,0.0,0.0,0.006079544313251972,0.0,0.00953499972820282,0.0,0.0,0.002934475662186742,0.0
Nup50,0.14560744166374207,0.23284192383289337,0.22039180994033813,0.21630604565143585,0.2106427699327469,0.0,0.0,0.29718369245529175,0.24148458242416382
5031439G07Rik,0.08397296071052551,0.035493239760398865,0.02862931787967682,0.03086692839860916,0.05617104098200798,0.0,1.0370312929153442,0.037976764142513275,0.0
Upk3a,0.039656106382608414,0.05318712070584297,0.00887343380600214,0.0,0.005247380118817091,0.0,0.0,0.10666656494140625,0.0
Fam118a,0.05732598528265953,0.08810266852378845,0.061646219342947006,0.05561118572950363,0.05706626549363136,0.0,0.0,0.10181858390569687,0.0
Smc1b,0.005609414540231228,0.0,0.0024500838480889797,0.01078291330486536,0.0,0.0,0.0,0.0,0.0
Ribc2,0.0,0.0037837480194866657,0.0018164020730182528,0.0,0.0,0.0,0.0,0.0,0.0
Fbln1,0.468189537525177,0.3645475506782532,0.16393312811851501,0.15156406164169312,0.09435608237981796,1.0210219621658325,0.0,0.36089637875556946,0.691033124923706
Atxn10,1.6632651090621948,1.522889494895935,1.105564832687378,1.3968701362609863,1.4086472988128662,1.6329854726791382,1.0370312929153442,1.179802417755127,1.4498037099838257
7530416G11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wnt7b,0.163816437125206,0.1682821810245514,0.25833338499069214,0.0,0.004995441064238548,0.0,0.0,0.018184654414653778,0.24148458242416382
AU022754,0.025655195116996765,0.01477507408708334,0.022489972412586212,0.0,0.0,0.0,0.0,0.0,0.0
D130051D11Rik,0.012004779651761055,0.010035861283540726,0.00503315357491374,0.010418863967061043,0.007115228101611137,0.0,0.0,0.003092091763392091,0.0
Ppara,0.0032952430192381144,0.006151088513433933,0.004001579247415066,0.0,0.0017438395880162716,0.0,0.0,0.014430539682507515,0.0
Cdpf1,0.16756056249141693,0.24522317945957184,0.2168334424495697,0.0856705904006958,0.14911766350269318,0.4244122803211212,1.0370312929153442,0.22072002291679382,0.0
Pkdrej,0.0,0.005198818631470203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ttc38,0.04078005254268646,0.044605378061532974,0.02738790400326252,0.021753842011094093,0.05283986032009125,0.0,0.0,0.022079074755311012,0.0
Gtse1,0.01302295085042715,0.03204592317342758,0.04615485295653343,0.020184805616736412,0.004336157813668251,0.0,0.0,0.06917170435190201,0.0
Trmu,0.06851987540721893,0.12334548681974411,0.11317212879657745,0.0783521980047226,0.10254304856061935,0.0,1.5350722074508667,0.11599372327327728,0.0
Celsr1,0.077668696641922,0.06179780140519142,0.0934719666838646,0.05291479453444481,0.01910063996911049,0.0,0.0,0.040255967527627945,0.0
Gramd4,0.037638917565345764,0.05497884005308151,0.0623757429420948,0.00995909795165062,0.025166718289256096,0.0,0.0,0.025364035740494728,0.0
Gm15722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerk,0.008398662321269512,0.0036127748899161816,0.003366851946339011,0.010272851213812828,0.015361089259386063,0.0,0.0,0.0012542966287583113,0.0
Gm15569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tbc1d22a,0.03183473274111748,0.03399977460503578,0.019168971106410027,0.06855738908052444,0.0601760670542717,0.0,0.0,0.02536505088210106,0.0
Fam19a5,0.009428690187633038,0.019417548552155495,0.020717967301607132,0.01047560479491949,0.02398299239575863,0.4708254039287567,1.0370312929153442,0.008069385774433613,0.0
Zdhhc25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brd1,0.03711903840303421,0.04815226420760155,0.10778522491455078,0.09243270009756088,0.09027057141065598,0.0,0.0,0.06757234036922455,0.31098634004592896
Zbed4,0.03177379444241524,0.0411912277340889,0.05662650242447853,0.06782452017068863,0.018489135429263115,0.0,0.0,0.07936207205057144,0.24148458242416382
Alg12,0.0708053708076477,0.04168703034520149,0.045635201036930084,0.08169934898614883,0.07289588451385498,0.0,0.0,0.05456161871552467,0.0
Creld2,0.4943613111972809,0.5494000911712646,0.45481836795806885,0.4292841851711273,0.805982768535614,0.6506128311157227,0.0,0.9442108273506165,0.0
Pim3,0.295716255903244,0.22264744341373444,0.2510693669319153,0.22120241820812225,0.33745118975639343,0.0,0.0,0.3363683223724365,0.24148458242416382
Ttll8,0.0,0.0,0.008783204481005669,0.0,0.003576774848625064,0.0,0.0,0.0061494833789765835,0.0
Mlc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mov10l1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008339057094417512,0.0
Panx2,0.00414992542937398,0.002741821575909853,0.0,0.0,0.004113212693482637,0.0,0.0,0.004651769995689392,0.0
Trabd,0.2507789731025696,0.31119996309280396,0.22561952471733093,0.20520664751529694,0.3829078674316406,0.7089475989341736,0.0,0.3502558767795563,0.31098634004592896
Selo,0.08451303839683533,0.07921162247657776,0.09429247677326202,0.10487139225006104,0.09634587913751602,0.2559472918510437,0.0,0.09763028472661972,0.0
Tubgcp6,0.015576474368572235,0.022994672879576683,0.015264716930687428,0.021388046443462372,0.010247474536299706,0.0,0.0,0.02814917266368866,0.0
Hdac10,0.03986019641160965,0.0674540102481842,0.06350518018007278,0.020348357036709785,0.04088493809103966,0.0,0.0,0.07801319658756256,0.0
Mapk12,0.011992483399808407,0.0,0.003914834000170231,0.0,0.0,0.0,0.0,0.011263648979365826,0.0
Mapk11,0.0032952430192381144,0.0,0.0012072125682607293,0.0,0.004441093187779188,0.0,0.0,0.0,0.0
Plxnb2,0.16586454212665558,0.22595806419849396,0.3717762231826782,0.13554170727729797,0.2189798504114151,0.726772665977478,1.0370312929153442,0.22831223905086517,0.0
Dennd6b,0.01650998741388321,0.029181137681007385,0.027542108669877052,0.026606788858771324,0.04217730462551117,0.0,0.0,0.04201013967394829,0.0
Gm26798,0.0,0.0026097807567566633,0.0,0.0,0.0,0.0,0.0,0.00293295388109982,0.0
Ppp6r2,0.008443869650363922,0.006754974368959665,0.005810646805912256,0.03500974923372269,0.014656688086688519,0.0,0.0,0.010003712028265,0.0
Sbf1,0.03548164293169975,0.02664216235280037,0.03507411852478981,0.06322959065437317,0.043252840638160706,0.0,0.0,0.06672456115484238,0.46902891993522644
Adm2,0.0,0.0,0.0029927706345915794,0.0,0.0,0.0,0.0,0.014030222781002522,0.0
Miox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lmf2,0.08726625889539719,0.1084924042224884,0.10527712851762772,0.08421251177787781,0.07673454284667969,0.2559472918510437,0.0,0.19148345291614532,0.0
Ncaph2,0.28895410895347595,0.33871543407440186,0.38957518339157104,0.2298567295074463,0.1967974603176117,0.5501965880393982,0.0,0.493478387594223,0.24148458242416382
Sco2,0.17162033915519714,0.168121337890625,0.07987840473651886,0.023462196812033653,0.08222979307174683,0.9648948907852173,0.0,0.14704127609729767,0.0
Tymp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odf3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhdc7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syce3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cpt1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chkb,0.2350834161043167,0.12960439920425415,0.13614754378795624,0.2551780343055725,0.34959253668785095,0.8952376842498779,0.0,0.1252339631319046,0.24148458242416382
C730034F03Rik,0.023797323927283287,0.03004721738398075,0.01867298223078251,0.04432866349816322,0.045798901468515396,0.0,0.0,0.01818772777915001,0.24148458242416382
Mapk8ip2,0.0,0.0,0.001045046141371131,0.07528803497552872,0.15980954468250275,0.0,0.0,0.002285371534526348,0.0
Arsa,0.011466295458376408,0.015203251503407955,0.023638060316443443,0.031923480331897736,0.059841059148311615,0.0,0.0,0.019007764756679535,0.0
C230037L18Rik,0.0,0.004435280337929726,0.001045046141371131,0.0,0.016972757875919342,0.0,0.0,0.0010282881557941437,0.0
Shank3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001138681429438293,0.0
Acr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabl2,0.08295349031686783,0.09215977042913437,0.131430983543396,0.17437762022018433,0.13858652114868164,0.0,1.0370312929153442,0.09023520350456238,0.0
Syt10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010549183934926987,0.0
Alg10b,0.018356893211603165,0.010407243855297565,0.016015073284506798,0.008526386693120003,0.010890571400523186,0.2559472918510437,0.0,0.029770854860544205,0.0
Cpne8,0.11131756007671356,0.09290719032287598,0.13950395584106445,0.010135083459317684,0.013732234947383404,0.0,0.0,0.25313058495521545,0.0
Kif21a,0.19738875329494476,0.16072341799736023,0.17221932113170624,0.11330047994852066,0.2944176495075226,0.0,0.0,0.16361403465270996,0.0
